CD_MUN,NM_MUN,pop_total,pop_urbana,pop_rural,health_e2sfca,education_e2sfca,extension_e2sfca,health_pct,education_pct,extension_pct,composite_pct,quintile,underserved
4106803,Cruz Machado,15978.0,5724.0,10254.0,0.0016537511308638104,0.07608970235618953,3.369026106104076e-05,18.045112781954884,69.67418546365914,78.94736842105263,64.28571428571429,4.0,False
4106852,Cruzmaltina,2892.0,1707.0,1185.0,0.0027047532305486018,0.04615626362056,0.0,49.62406015037594,43.859649122807014,17.669172932330827,23.308270676691727,2.0,False
4106902,Curitiba,1773718.0,1773718.0,0.0,0.0057122348931025226,0.1920547713835159,2.2102317544054253e-05,94.9874686716792,98.49624060150376,67.66917293233082,99.49874686716792,,False
4107009,Curiúva,13647.0,10366.0,3281.0,0.002192681469033559,0.050227847845347465,6.507806402522433e-06,37.34335839598997,48.87218045112782,42.857142857142854,35.83959899749373,2.0,False
4107108,Diamante do Norte,5142.0,4262.0,880.0,0.0024939807717293933,0.058223654428106224,0.0,44.86215538847117,58.89724310776943,17.669172932330827,31.07769423558897,2.0,False
4107124,Diamante do Sul,3171.0,1416.0,1755.0,0.0009025273792769213,0.07138614786206465,0.0,1.0025062656641603,65.91478696741855,17.669172932330827,6.516290726817042,1.0,True
4107157,Diamante D'Oeste,4557.0,2414.0,2143.0,0.0018175963386540248,0.044058124330670856,6.084961330036835e-06,26.31578947368421,42.857142857142854,41.60401002506266,23.05764411027569,2.0,False
4107207,Dois Vizinhos,44869.0,36317.0,8552.0,0.0019335691100840413,0.085364154268694,2.6940473438020947e-05,30.32581453634085,75.93984962406014,74.18546365914787,75.18796992481202,4.0,False
4107256,Douradina,9161.0,7348.0,1813.0,0.0030376759705833378,0.029534876229689998,1.5983863859937762e-05,59.64912280701754,25.563909774436087,60.6516290726817,49.122807017543856,3.0,False
4107306,Doutor Camargo,6327.0,5719.0,608.0,0.005301440182816435,0.07771285596313444,3.469998059551691e-05,91.47869674185463,70.92731829573935,79.9498746867168,96.49122807017544,5.0,False
4107405,Enéas Marques,5999.0,2199.0,3800.0,0.001962717384059792,0.08760912362233964,4.716114803254539e-05,31.32832080200501,77.19298245614034,88.7218045112782,82.95739348370927,5.0,False
4107504,Engenheiro Beltrão,12454.0,11316.0,1138.0,0.004203969798303453,0.0626953128232219,1.7601166810080986e-05,81.70426065162907,61.40350877192983,62.65664160401002,86.71679197994987,5.0,False
4107520,Esperança Nova,1849.0,1191.0,658.0,0.0024832424429864627,0.033438785792718556,1.5785186113336706e-05,44.11027568922306,31.07769423558897,60.40100250626567,40.852130325814535,3.0,False
